,Draft_Yr,Pk,Tm,PLAYER,College,Yrs,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP_per_game,PTS_per_game,TRB_per_game,AST_per_game,WS,WS_per_48,BPM,VORP
11,1991,12.0,NYK,Greg Anthony,"University of Nevada, Las Vegas",11,757,15850,5497,1417,2997,0.403,0.349,0.733,20.9,7.3,1.9,4.0,35.9,0.109,0.0,8.1
12,1991,13.0,IND,Dale Davis,Clemson University,16,1094,29606,8706,8605,978,0.53,0.0,0.562,27.1,8.0,7.9,0.9,86.9,0.141,1.8,28.6
13,1991,14.0,SEA,Rich King,University of Nebraska,4,72,309,135,74,21,0.393,0.0,0.662,4.3,1.9,1.0,0.3,0.2,0.036,-5.8,-0.3
14,1991,15.0,ATL,Anthony Avent,Seton Hall University,6,352,6729,1958,1584,278,0.403,0.0,0.686,19.1,5.6,4.5,0.8,0.3,0.002,-4.9,-5.0
15,1991,16.0,GSW,Chris Gatling,Old Dominion University,11,700,13760,7232,3741,461,0.513,0.249,0.66,19.7,10.3,5.3,0.7,32.1,0.112,-2.1,-0.2
16,1991,17.0,GSW,Victor Alexander,Iowa State University,5,286,5755,2542,1384,257,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.6,-0.9
17,1991,18.0,MIL,Kevin Brooks,University of Louisiana at Lafayette,3,126,1031,417,141,48,0.401,0.2,0.859,8.2,3.3,1.1,0.4,-0.1,-0.004,-7.9,-1.5
18,1991,19.0,WSB,LaBradford Smith,University of Louisville,3,183,3131,1218,271,394,0.432,0.298,0.813,17.1,6.7,1.5,2.2,1.5,0.024,-4.1,-1.6
19,1991,20.0,HOU,John Turner,Phillips University,1,42,345,117,78,12,0.439,0.0,0.525,8.2,2.8,1.9,0.3,-0.1,-0.021,-7.4,-0.5
20,1991,21.0,UTA,Eric Murdock,Providence College,9,508,11882,5118,1261,2467,0.438,0.343,0.786,23.4,10.1,2.5,4.9,25.6,0.103,1.1,9.4
21,1991,22.0,LAC,LeRon Ellis,Syracuse University,3,91,857,277,220,29,0.433,0.0,0.613,9.4,3.0,2.4,0.3,1.2,0.069,-3.2,-0.3
22,1991,23.0,ORL,Stanley Roberts,Louisiana State University,8,300,5869,2555,1549,189,0.499,0.0,0.514,19.6,8.5,5.2,0.6,8.1,0.066,-3.3,-1.9
23,1991,24.0,BOS,Rick Fox,University of North Carolina,13,930,23723,8966,3517,2649,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,1.0,17.6
24,1991,25.0,GSW,Shaun Vandiver,University of Colorado,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1991,26.0,CHI,Mark Randall,University of Kansas,4,127,883,332,160,56,0.443,0.154,0.722,7.0,2.6,1.3,0.4,1.0,0.054,-3.6,-0.4
26,1991,27.0,SAC,Pete Chilcutt,University of North Carolina,9,584,8394,2494,1935,488,0.441,0.381,0.696,14.4,4.3,3.3,0.8,10.6,0.06,-1.9,0.3
29,1991,28.0,CHH,Kevin Lynch,University of Minnesota,2,95,1143,310,120,108,0.436,0.333,0.726,12.0,3.3,1.3,1.1,0.4,0.016,-4.0,-0.6
30,1991,29.0,MIA,George Ackles,"University of Nevada, Las Vegas",0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1991,30.0,ATL,Rodney Monroe,North Carolina State University,1,38,313,131,33,27,0.368,0.222,0.826,8.2,3.4,0.9,0.7,-0.2,-0.035,-6.9,-0.4
32,1991,31.0,SAC,Randy Brown,New Mexico State University,12,655,11533,3148,1173,1420,0.417,0.2,0.691,17.6,4.8,1.8,2.2,11.0,0.046,-2.2,-0.5
33,1991,32.0,PHO,Chad Gallagher,Creighton University,1,2,3,6,0,0,1.0,0.0,0.0,1.5,3.0,0.0,0.0,0.1,1.442,16.3,0.0
34,1991,33.0,DAL,Donald Hodge,Temple University,5,249,3501,1182,809,191,0.437,0.286,0.711,14.1,4.7,3.2,0.8,1.8,0.025,-4.0,-1.8
35,1991,34.0,MIN,Myron Brown,Slippery Rock University of Pennsylvania,1,4,23,9,3,6,0.667,0.333,0.0,5.8,2.3,0.8,1.5,0.0,0.032,-5.0,0.0
36,1991,35.0,DAL,Mike Iuzzolino,Saint Francis University,2,122,3049,1096,238,522,0.457,0.404,0.798,25.0,9.0,2.0,4.3,3.7,0.058,-2.8,-0.6
37,1991,36.0,ORL,Chris Corchiani,North Carolina State University,3,112,1313,416,129,243,0.421,0.269,0.816,11.7,3.7,1.2,2.2,1.6,0.058,-2.6,-0.2
38,1991,37.0,LAC,Elliot Perry,University of Memphis,10,549,9501,3449,742,1699,0.459,0.359,0.783,17.3,6.3,1.4,3.1,14.0,0.071,-2.2,-0.4
39,1991,38.0,LAC,Joe Wylie,University of Miami,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,1991,39.0,CLE,Jimmy Oliver,Purdue University,5,78,856,331,80,55,0.407,0.34,0.772,11.0,4.2,1.0,0.7,0.3,0.018,-5.6,-0.8
41,1991,40.0,DET,Doug Overton,La Salle University,11,499,7275,2253,654,1038,0.412,0.319,0.816,14.6,4.5,1.3,2.1,2.5,0.016,-5.4,-6.2
42,1991,41.0,IND,Sean Green,Iona College,3,84,671,352,85,45,0.386,0.246,0.62,8.0,4.2,1.0,0.5,-1.3,-0.095,-8.3,-1.1
43,1991,42.0,SAC,Steve Hood,James Madison University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,1991,43.0,GSW,Lamont Strothers,Christopher Newport University,2,13,155,60,15,14,0.329,0.133,0.714,11.9,4.6,1.2,1.1,-0.5,-0.142,-8.1,-0.2
45,1991,44.0,PHI,Alvaro Teheran,University of Houston,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,1991,45.0,MIL,Bobby Phills,Southern University and A&M College,9,467,13426,5153,1469,1246,0.443,0.39,0.738,28.7,11.0,3.1,2.7,27.2,0.097,0.5,8.6
47,1991,46.0,PHO,Richard Dumas,Oklahoma State University,3,102,2226,1080,351,111,0.509,0.231,0.694,21.8,10.6,3.4,1.1,4.5,0.097,-0.3,1.0
48,1991,47.0,HOU,Keith Hughes,Rutgers University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1991,48.0,UTA,Isaac Austin,Arizona State University,9,432,8350,3285,2030,538,0.446,0.176,0.67,19.3,7.6,4.7,1.2,9.2,0.053,-2.5,-1.0
50,1991,49.0,SAS,Greg Sutton,Oral Roberts University,3,168,1946,761,153,284,0.396,0.361,0.743,11.6,4.5,0.9,1.7,1.0,0.024,-4.0,-1.0
51,1991,50.0,PHO,Joey Wright,University of Texas at Austin,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,1991,51.0,HOU,Zan Tabak,,6,247,3607,1233,883,165,0.506,0.0,0.525,14.6,5.0,3.6,0.7,2.4,0.032,-4.4,-2.2
53,1991,52.0,LAL,Anthony Jones,Oral Roberts University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1991,53.0,NJN,Von McDade,University of Wisconsin-Milwaukee,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,1991,54.0,POR,Marcus Kennedy,Eastern Michigan University,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,1992,1.0,ORL,Shaquille O'Neal,Louisiana State University,19,1207,41918,28596,13099,3026,0.582,0.045,0.527,34.7,23.7,10.9,2.5,181.7,0.208,5.0,74.0
1,1992,2.0,CHH,Alonzo Mourning,Georgetown University,15,838,25975,14311,7137,946,0.527,0.247,0.692,31.0,17.1,8.5,1.1,89.7,0.166,1.7,24.0
2,1992,3.0,MIN,Christian Laettner,Duke University,13,868,25760,11121,5806,2224,0.48,0.261,0.82,29.7,12.8,6.7,2.6,64.9,0.121,1.6,23.2
3,1992,4.0,DAL,Jim Jackson,Ohio State University,14,885,29067,12690,4152,2851,0.428,0.365,0.825,32.8,14.3,4.7,3.2,35.8,0.059,-0.7,9.6
4,1992,5.0,DEN,LaPhonso Ellis,University of Notre Dame,11,624,17616,7410,4032,981,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-0.4,7.1
5,1992,6.0,WSB,Tom Gugliotta,North Carolina State University,13,763,23556,9895,5589,2140,0.451,0.284,0.757,30.9,13.0,7.3,2.8,40.2,0.082,1.1,18.7
6,1992,7.0,SAC,Walt Williams,University of Maryland,11,708,18818,8385,2794,1637,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.6,12.4
7,1992,8.0,MIL,Todd Day,University of Arkansas,8,483,12214,5917,1649,713,0.406,0.345,0.739,25.3,12.3,3.4,1.5,17.5,0.069,-1.1,2.8
8,1992,9.0,PHI,Clarence Weatherspoon,University of Southern Mississippi,13,915,27736,10483,6846,1346,0.471,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.101,-0.1,13.4
9,1992,10.0,ATL,Adam Keefe,Stanford University,9,617,10334,3107,2556,427,0.502,0.071,0.714,16.7,5.0,4.1,0.7,24.9,0.116,-0.1,4.9
10,1992,11.0,HOU,Robert Horry,University of Alabama,16,1107,27069,7715,5269,2343,0.425,0.341,0.726,24.5,7.0,4.8,2.1,66.3,0.118,2.7,32.0
11,1992,12.0,MIA,Harold Miner,University of Southern California,4,200,3748,1801,432,245,0.46,0.311,0.785,18.7,9.0,2.2,1.2,4.2,0.053,-4.1,-2.0
12,1992,13.0,DEN,Bryant Stith,University of Virginia,10,586,16417,5946,1983,1178,0.424,0.329,0.841,28.0,10.1,3.4,2.0,29.5,0.086,-0.6,5.8
13,1992,14.0,IND,Malik Sealy,St. John's University,8,493,11720,4955,1585,816,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.4,1.7
