,GP,MPG,TOPG,AP40M,RK_AST,STP40M,PF,RK_STL,BLKP40M,RK_BLK,PTS,FG%,3P%,FT%,RK_SCO,FGA,3PA,FTA,ORPG,DRPG,RP40,RK_REB,PLAYER,TEAM,allstar
1149,33.0,21.25,0.0,0.0,121.0,0.0,90.0,121.0,3.165,77.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Drew Naymick,MSU,False
1150,33.0,34.15,2.0,6.7,30.0,0.0,0.0,121.0,0.0,121.0,18.1,0.434,0.417,0.881,62.0,13.0,7.7,4.1,0.0,0.0,0.0,121.0,Drew Neitzel,MSU,False
1151,28.0,31.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.7,0.442,0.411,0.846,103.0,13.2,5.6,4.4,0.0,0.0,0.0,121.0,Drew Nicholas,MD,False
1152,25.0,19.3,0.0,0.0,121.0,0.0,75.0,121.0,3.4,91.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Drew Richards,MOST,False
1153,28.5,28.0,1.64285714286,0.0,121.0,3.73,77.0,66.0,0.0,121.0,20.1,0.452,0.301,0.669,44.0,16.8,2.9,6.0,0.0,0.0,0.0,121.0,Drew Schifino,WVU,False
1154,32.0,31.9,2.984375,6.6,38.0,2.68,86.5,37.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Drew Shubik,SHU,False
1155,27.0,33.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.2,0.479,0.376,0.767,93.0,12.9,3.7,4.4,0.0,0.0,0.0,121.0,Drew Viney,LMU,False
1156,31.6666666667,28.8,1.42784090909,6.46666666667,77.6666666667,2.89,74.0,27.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Drew Williamson,ODU,False
1157,31.0,31.9333333333,2.33535578252,5.66666666667,91.6666666667,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dru Joyce,AKR,False
1158,30.5,31.0,0.0,0.0,121.0,0.0,97.0,121.0,3.555,20.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Du'Vaughn Maxwell,HAMP,False
1159,28.0,21.6,0.0,0.0,121.0,0.0,95.0,121.0,2.85,76.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Duane Erwin,MEM,False
1160,29.6666666667,30.5,2.38008004926,6.5,58.0,3.57666666667,87.0,10.3333333333,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Duke Mondy,OAK,False
1161,29.0,31.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.25,6.3,13.5,14.0,Durell Vinson,WAG,False
1162,28.0,29.5,0.0,0.0,121.0,0.0,85.0,121.0,3.525,33.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.65,5.45,11.0,66.5,Durrell Nevels,UCA,False
1163,33.0,29.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.4,6.2,11.7,54.0,Dustin Hogue,ISU,False
1164,32.0,28.1,2.75,6.8,71.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dwan McMillan,HOF,False
1165,34.0,35.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.3,0.428,0.392,0.819,34.0,15.4,7.2,5.2,0.0,0.0,0.0,121.0,Dwayne Archbold,SIE,False
1166,28.0,32.1,2.78571428571,0.0,121.0,2.32,73.0,104.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dwayne Broyles,JMU,False
1167,28.0,28.7,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.73333333333,4.66666666667,11.7,64.3333333333,Dwayne Curtis,MISS,False
1168,30.0,30.5,3.01293103448,7.36666666667,31.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dwayne Foreman,GASO,False
1169,30.0,31.5,1.9,5.4,115.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dwayne Johnson,UNCG,False
1170,29.0,27.5,0.0,0.0,121.0,0.0,72.3333333333,121.0,3.33,30.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,4.3,7.3,13.5,5.0,Dwayne Jones,JOES,False
1171,30.5,36.5,2.63870967742,5.4,72.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dwayne Lee,JOES,False
1172,29.0,35.4,4.41379310345,0.0,121.0,2.3,70.0,78.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.2,5.7,8.9,88.0,Dwayne Mitchell,ULL,False
1173,20.0,31.5,2.1,0.0,121.0,3.56,34.0,10.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dwight Boatner,MCNS,False
1174,32.0,34.1,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.0,0.449,0.351,0.843,63.0,12.8,5.3,5.6,0.0,0.0,0.0,121.0,Dwight Hardy,SJU,False
1175,32.0,30.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.0,6.2,10.8,87.0,Dwight Powell,STAN,False
1177,30.3333333333,35.9666666667,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.4,0.415,0.371333333333,0.872333333333,49.0,15.1,8.23333333333,3.3,0.0,0.0,0.0,121.0,Dyami Starks,BRY,False
1178,30.0,27.8,2.5,6.9,55.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dylan Cox,ARMY,False
1179,28.0,33.8,2.67857142857,7.1,32.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dylan Garrity,SAC,False
1180,30.0,30.15,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.25,0.555,0.3585,0.779,58.5,12.65,3.2,5.35,0.0,0.0,0.0,121.0,Dylan Page,MILW,False
1181,31.0,35.4,1.90322580645,0.0,121.0,2.11,62.0,81.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dylon Cormier,L-MD,False
1182,32.0,33.8,1.75,0.0,121.0,3.11,47.0,7.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Dyricus Simms-Edwards,BRAD,False
1183,33.0,32.9,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.2,6.0,10.0,58.0,Dyshawn Pierre,DAY,False
1184,32.0,33.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.2,0.45,0.411,0.701,60.0,14.5,5.3,4.3,0.0,0.0,0.0,121.0,E'Twaun Moore,PUR,False
1185,30.0,32.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,16.7,0.409,0.32,0.737,96.0,12.9,6.5,5.6,0.0,0.0,0.0,121.0,E.C. Matthews,URI,False
1186,30.0,33.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,5.6,10.0,49.0,E.J. Drayton,CHAR,False
1187,29.0,30.8,1.8275862069,0.0,121.0,2.37,56.0,114.0,0.0,121.0,17.2,0.452,0.434,0.896,97.0,13.4,6.8,2.3,0.0,0.0,0.0,121.0,E.J. Gallup,CCAR,False
1188,27.5,31.025,3.18290598291,0.0,121.0,2.7675,72.25,59.75,0.0,121.0,16.8,0.384,0.213,0.667,117.0,15.9,1.7,6.3,0.0,0.0,0.0,121.0,E.J. Gordon,STET,False
1189,29.0,32.1,3.31034482759,5.6,96.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,E.J. Rowland,SMC,False
1190,29.3333333333,32.7666666667,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.33333333333,5.7,9.86666666667,87.0,Earl Brown,SFU,False
1191,27.0,27.3,2.22222222222,6.4,117.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Earl Calloway,IND,False
1192,32.0,31.5,0.0,0.0,121.0,0.0,52.0,121.0,2.34,85.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.4,6.05,10.8,54.0,Earl Clark,LOU,False
1193,26.5,35.25,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,19.55,0.447,0.379,0.8385,49.0,14.3,4.7,5.95,0.0,0.0,0.0,121.0,Earl Hunt,BRWN,False
1194,33.0,31.1,1.51515151515,0.0,121.0,2.38,80.0,62.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Earl Pettis,LAS,False
1195,28.0,34.65,3.39285714286,5.75,67.0,2.18,72.0,84.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Earnest Crumbley,FAU,False
1196,31.0,29.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.8,6.2,13.6,15.0,Ed Daniel,MURR,False
1197,27.5,23.35,0.0,0.0,121.0,0.0,51.0,121.0,3.895,39.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,6.7,13.7,31.0,Ed Davis,UNC,False
1198,29.0,30.2,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.25,0.4385,0.3985,0.8255,95.5,13.35,8.3,2.8,0.0,0.0,0.0,121.0,Ed McCants,MILW,False
1199,27.3333333333,30.9666666667,2.74402298851,7.05,44.5,3.02333333333,64.0,40.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ed O'Neil,CHSO,False
1200,34.0,31.8,3.11764705882,0.0,121.0,2.44,79.0,42.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ed Townsel,ARST,False
1201,32.0,36.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,20.2,0.374,0.323,0.763,36.0,18.3,7.1,5.5,0.0,0.0,0.0,121.0,Ed Tyson,UMES,False
1202,28.6666666667,30.0,2.24794745484,0.0,121.0,3.35,62.0,33.6666666667,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.6,5.8,9.3,62.0,Eddie Basden,CHAR,False
1203,29.0,32.7,3.10344827586,6.1,60.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eddie Robinson,LAM,False
1204,31.0,36.1,1.90322580645,0.0,121.0,2.07,68.0,62.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eddie Williams,SFA,False
1205,28.6666666667,18.4,0.0,0.0,121.0,0.0,88.0,121.0,5.02666666667,32.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eddy Fobbs,SHSU,False
1206,29.0,32.4,2.55172413793,0.0,121.0,2.34,55.0,109.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Edgar Moreno,UTEP,False
1207,32.0,27.5,2.65625,6.6,86.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Edgar Sosa,LOU,False
1208,29.0,33.0,1.75862068966,0.0,121.0,2.84,64.0,29.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Edward Mack,MVSU,False
1209,29.0,37.65,3.22738095238,7.25,16.5,0.0,0.0,121.0,0.0,121.0,17.7,0.386,0.367,0.739,102.0,15.3,4.3,5.9,0.0,0.0,0.0,121.0,Edward Scott,CLEM,False
1210,32.0,33.2,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.3,0.533,0.442,0.713,93.0,13.1,2.4,3.2,0.0,0.0,0.0,121.0,Edwin Ubiles,SIE,False
1211,31.0,24.0333333333,0.0,0.0,121.0,0.0,96.0,121.0,3.41333333333,61.6666666667,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.2,6.9,13.55,46.0,Egidijus Mockevicius,EVAN,False
1212,31.0,16.0,0.0,0.0,121.0,0.0,63.0,121.0,4.36,86.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ehimen Orukpe,WICH,False
1213,29.0,19.9333333333,0.0,0.0,121.0,0.0,84.0,121.0,3.79,72.3333333333,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,4.9,12.1,95.0,Ekene Ibekwe,MD,False
1214,32.3333333333,27.2,0.0,0.0,121.0,0.0,72.6666666667,121.0,4.18333333333,25.6666666667,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.6,6.2,11.1,28.0,Ekpe Udoh,MICH,False
1215,27.0,27.7,3.33333333333,6.2,118.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eldridge Lewis,MCNS,False
1216,33.5,35.65,3.56506238859,6.45,25.5,2.63,78.5,15.5,0.0,121.0,19.1,0.511,0.26,0.611,46.0,13.1,1.5,8.6,0.0,0.0,0.0,121.0,Elfrid Payton,ULL,False
1217,28.0,27.35,0.0,0.0,121.0,0.0,61.5,121.0,4.02,16.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Elgrace Wilborn,WKU,False
1218,31.5,28.3,0.0,0.0,121.0,0.0,99.5,121.0,2.89,62.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,6.0,13.1,42.0,Eli Holman,DET,False
1219,31.0,29.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.2,6.5,11.9,56.0,Elias Harris,GONZ,False
1220,34.0,31.1,3.11764705882,6.2,79.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Elijah Johnson,KU,False
1221,31.0,32.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.6,11.5,35.0,Elijah Millsap,UAB,False
1222,32.0,32.1,3.125,5.6,90.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Elijah Muhammad,TNTC,False
1223,30.5,28.8,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.6,0.4305,0.3885,0.84,59.5,11.85,5.7,6.15,0.0,0.0,0.0,121.0,Ella Ellis,ARMY,False
1224,32.0,33.3,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.3,0.463,0.368,0.765,63.0,11.5,4.8,7.7,0.0,0.0,0.0,121.0,Elliot Williams,MEM,False
1225,33.0,22.7,0.0,0.0,121.0,0.0,95.0,121.0,3.37,70.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Elliott Eliason,MINN,False
1226,26.5,33.35,4.40242165242,7.75,22.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Elliott Prasse-Freeman,HARV,False
1227,28.6666666667,27.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.3,5.5,12.9,53.0,Ellis Myles,LOU,False
1228,32.0,35.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.5,0.426,0.361,0.848,66.0,14.6,6.4,3.3,0.0,0.0,0.0,121.0,Elston Turner,TAMU,False
1229,29.0,28.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.6,5.6,11.4,78.0,Elton Brown,UVA,False
1230,29.6666666667,30.7666666667,2.40415276233,0.0,121.0,2.83,76.6666666667,54.6666666667,0.0,121.0,21.15,0.4175,0.384,0.8215,19.0,16.0,8.4,5.5,0.0,0.0,0.0,121.0,Elton Nesbitt,GASO,False
1231,31.0,28.9,0.0,0.0,121.0,0.0,81.0,121.0,2.1,87.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Elton Tyler,MIA,False
1232,25.0,31.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.9,0.447,0.331,0.724,64.0,16.1,5.0,3.9,2.0,5.8,10.0,111.0,Elvin Mims,USM,False
1233,32.0,29.4333333333,2.53392798957,7.86666666667,28.6666666667,2.45,63.0,33.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Emanuel Chapman,NCCU,False
1234,31.0,33.0,3.35483870968,5.6,76.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Emanuel Mayben,BING,False
1235,30.0,32.0333333333,0.0,0.0,121.0,0.0,77.6666666667,121.0,5.58,1.33333333333,18.5,0.603,0.0,0.511,55.0,12.7,0.0,6.3,3.43333333333,7.1,13.1666666667,18.6666666667,Emeka Okafor,CONN,False
1236,1.0,16.0,0.0,0.0,121.0,0.0,0.0,121.0,10.0,5.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Emmanuel Adeife,UNLV,False
1237,26.0,30.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.7,0.557,0.25,0.659,84.0,12.8,0.2,5.2,2.5,5.5,10.5,87.0,Emmanuel Jones,TRGV,False
1238,31.0,32.0,4.03225806452,0.0,121.0,2.62,89.0,20.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,4.8,9.5,100.0,Emmy Andujar,MAN,False
1239,28.3333333333,17.0,0.0,0.0,121.0,0.0,80.0,121.0,5.58333333333,30.6666666667,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Erek Hansen,IOWA,False
1240,33.0,38.05,2.01194852941,5.55,47.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Atkins,ND,False
1241,31.0,31.5,2.38709677419,7.2,29.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Bell,SFA,False
1242,24.0,21.3,1.625,0.0,121.0,3.36,50.0,100.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Brooks,ARPB,False
1243,32.0,30.7,0.0,0.0,121.0,0.0,92.0,121.0,4.44,5.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Buckner,GAST,False
1244,30.5,31.3,2.92741935484,6.7,34.0,3.385,56.0,24.5,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Bush,UAB,False
1245,31.5,26.15,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.15,6.8,13.7,38.5,Eric Coleman,UNI,False
1246,10.0,34.2,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,17.0,0.466,0.407,0.743,111.0,13.1,5.4,3.5,0.0,0.0,0.0,121.0,Eric Devendorf,SYR,False
1247,30.0,28.15,3.68333333333,7.75,47.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Dobson,MAINE,False
1248,29.0,30.25,2.84642857143,6.3,113.0,2.23,70.0,111.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Ferguson,ARK,False
1249,27.0,34.2,2.2962962963,0.0,121.0,2.17,30.0,85.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Flato,YALE,False
1250,31.0,34.6,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,21.3,0.441,0.347,0.845,19.0,13.2,6.5,8.7,0.0,0.0,0.0,121.0,Eric Gordon,IND,False
1251,32.0,29.9,1.5625,0.0,121.0,2.21,51.0,100.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Green,HC,False
1252,30.0,29.2,0.0,0.0,121.0,0.0,99.5,121.0,3.055,37.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.7,6.0,11.4,61.0,Eric Griffin,CAMP,False
1253,29.0,33.6,2.37931034483,5.2,104.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Hayes,MD,False
1254,30.5,32.65,0.0,0.0,121.0,0.0,72.5,121.0,3.405,19.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.9,5.25,11.25,33.0,Eric Hicks,CIN,False
1255,32.3333333333,34.8333333333,2.6862170088,6.83333333333,21.6666666667,0.0,0.0,121.0,0.0,121.0,20.1,0.464,0.383,0.7905,46.0,14.45,4.7,6.15,0.0,0.0,0.0,121.0,Eric Maynor,VCU,False
1256,29.0,23.9,0.0,0.0,121.0,0.0,49.0,121.0,3.35,49.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric McKinney,ARST,False
1257,31.0,25.25,0.0,0.0,121.0,0.0,77.5,121.0,3.51,41.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.9,7.7,13.8,9.0,Eric Moreland,ORST,False
1258,30.0,27.7,0.0,0.0,121.0,0.0,79.0,121.0,2.41,81.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Norman,MTST,False
1259,26.0,19.25,0.0,0.0,121.0,0.0,53.0,121.0,3.455,83.5,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Obeysekere,HC,False
1260,32.0,31.4,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.7,4.7,10.6,68.0,Eric Petty,MVSU,False
1261,29.0,36.3,2.47380952381,5.7,43.0,2.09,76.0,103.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Schmieder,DREX,False
1262,27.0,26.9,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,2.5,5.0,11.1,105.0,Eric Taylor,COR,False
1263,28.0,32.95,3.45833333333,7.3,19.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Washington,PRE,False
1264,31.0,31.0,2.90322580645,5.7,111.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eric Webb,FUR,False
1265,32.0,30.5,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.0,5.35,10.95,78.5,Eric Williams,WAKE,False
1266,31.0,33.5,1.1,0.0,121.0,2.27,72.0,82.0,0.0,121.0,25.0,0.475,0.389,0.816,1.0,17.2,4.9,8.3,0.0,0.0,0.0,121.0,Erick Green,VT,False
1267,27.0,15.0,0.0,0.0,121.0,0.0,62.0,121.0,5.04,53.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Erik Copes,GMU,False
1268,33.0,35.9,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,18.7,0.437,0.419,0.89,44.0,14.4,9.2,2.5,0.0,0.0,0.0,121.0,Erik Kangas,OAK,False
1269,29.0,28.4333333333,2.49551628009,0.0,121.0,3.28,90.3333333333,31.6666666667,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Errick Craven,USC,False
1270,30.0,37.8,3.76666666667,0.0,121.0,1.94,75.0,119.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Errick Greene,MAINE,False
1271,28.0,30.0333333333,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.4,5.13333333333,11.4666666667,57.0,Erroyl Bing,ECU,False
1272,33.0,32.0,2.18181818182,6.0,65.5,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Erving Walker,FLA,False
1273,30.5,32.45,0.0,0.0,121.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,3.55,5.7,11.35,36.0,Erwin Dudley,ALA,False
1274,31.0,25.7,0.0,0.0,121.0,0.0,95.0,121.0,3.41,43.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Ethan O'Day,UVM,False
1275,29.5,23.9,2.59274193548,0.0,121.0,3.31,82.5,80.0,0.0,121.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eugene (Jay) Bates,NIU,False
1276,29.0,16.7,0.0,0.0,121.0,0.0,57.0,121.0,3.4,107.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,Eugene Dabney,RUTG,False
